,alias,display_phone,distance,id,image_url,name,phone,price,rating,review_count,url,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address,category1,category2,alias,title
11,london-graphic-centre-london,+44 20 7759 4500,679.4290018,susMOyAtkQj6zY8j4ewx1w,https://s3-media2.fl.yelpcdn.com/bphoto/MrCvyTXfI17YHjzMoOiYJw/o.jpg,London Graphic Centre,4.42E+11,££,4,20,https://www.yelp.com/biz/london-graphic-centre-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51329495,-0.126165343,16-18 Shelton Street,,,London,WC2H 9JL,GB,XGL,"16-18 Shelton Street, London WC2H 9JL","{alias: copyshops, title: Printing Services}","{alias: stationery, title: Cards & Stationery}",artsupplies,Art Supplies
12,tart-london-3,+44 20 7627 2176,5627.704809,ZQfjDBIZKOp5ecbTPFjRrw,https://s3-media4.fl.yelpcdn.com/bphoto/gVQ5N5i8D85r5JOi5it2Ug/o.jpg,Tart,4.42E+11,£,5,8,https://www.yelp.com/biz/tart-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.46229285,-0.140184631,25 The Pavement,,,London,SW4 0JA,GB,XGL,"25 The Pavement, London SW4 0JA","{alias: bakeries, title: Bakeries}","{alias: venues, title: Venues & Event Spaces}",coffee,Coffee & Tea
13,the-elgin-london,+44 20 7229 5663,5062.019922,udL7egvndVJe5pEIDbW5XA,https://s3-media1.fl.yelpcdn.com/bphoto/4D00k_s7po6CgZEmSnEZDQ/o.jpg,The Elgin,4.42E+11,££,3.5,28,https://www.yelp.com/biz/the-elgin-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51619676,-0.208908472,96 Ladbroke Grove,,,London,W11 1PY,GB,XGL,"96 Ladbroke Grove, London W11 1PY","{alias: british, title: British}","{alias: cocktailbars, title: Cocktail Bars}",venues,Venues & Event Spaces
14,bafta-london,+44 20 7292 5860,527.0643158,Ggjl9SnS292B5AHUgZrW-A,https://s3-media3.fl.yelpcdn.com/bphoto/JQwH3V3v5POFjSAexLMFVA/o.jpg,BAFTA,4.42E+11,none,4.5,8,https://www.yelp.com/biz/bafta-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50838852,-0.138592005,195 Piccadilly,,,London,W1J 9LN,GB,XGL,"195 Piccadilly, London W1J 9LN",,,venues,Venues & Event Spaces
15,carousel-london-4,+44 20 7487 5564,1525.369285,TMM6S0k2TBiPJcLiQziQ0Q,https://s3-media4.fl.yelpcdn.com/bphoto/2VJtXWvNEJPXOYQCl0KjMw/o.jpg,Carousel,4.42E+11,££,4,10,https://www.yelp.com/biz/carousel-london-4?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51806456,-0.156335396,71 Blandford St,,,London,W1U 8AB,GB,XGL,"71 Blandford St, London W1U 8AB","{alias: british, title: British}","{alias: italian, title: Italian}",venues,Venues & Event Spaces
16,london-marriott-hotel-marble-arch-london-2,+44 20 7723 1277,1946.54591,#NAME?,https://s3-media2.fl.yelpcdn.com/bphoto/QYaA_9MWF1832ZE9ZiZn6Q/o.jpg,London Marriott Hotel Marble Arch,4.42E+11,£££,3.5,39,https://www.yelp.com/biz/london-marriott-hotel-marble-arch-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5164128,-0.163492229,134 George Street,,,London,W1H 5DN,GB,LND,"134 George Street, London W1H 5DN","{alias: venues, title: Venues & Event Spaces}",,hotels,Hotels
17,conway-hall-london,+44 20 7405 1818,1424.795201,s8aiuW-IAx4jSnx8RUF4og,https://s3-media2.fl.yelpcdn.com/bphoto/LMk003PUMF8iFkjTKM6Wgg/o.jpg,Conway Hall,4.42E+11,££,4.5,8,https://www.yelp.com/biz/conway-hall-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5195474,-0.1184159,25 Red Lion Square,,,London,WC1R 4RL,GB,XGL,"25 Red Lion Square, London WC1R 4RL","{alias: musicvenues, title: Music Venues}",,venues,Venues & Event Spaces
18,london-marriott-hotel-maida-vale-london,+44 20 7543 6000,4542.653946,BPLlhVbYl2WGOy2M42NAsQ,https://s3-media3.fl.yelpcdn.com/bphoto/d6T2-_AUkU75i34feJmk7A/o.jpg,London Marriott Hotel Maida Vale,4.42E+11,£££,3,29,https://www.yelp.com/biz/london-marriott-hotel-maida-vale-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.53576694,-0.19029703,Plaza Parade Maida Vale,,,London,NW6 5RP,GB,XGL,"Plaza Parade Maida Vale, London NW6 5RP","{alias: venues, title: Venues & Event Spaces}",,hotels,Hotels
19,park-plaza-sherlock-holmes-london-london,+44 20 7958 5106,1665.192102,eRsagtXFoJIBiszGWG8mQQ,https://s3-media3.fl.yelpcdn.com/bphoto/j5Bu-x95L0o-nY81_EB2lg/o.jpg,Park Plaza Sherlock Holmes London,4.42E+11,££,3.5,19,https://www.yelp.com/biz/park-plaza-sherlock-holmes-london-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52105462,-0.156072709,83 Chiltern Street,,,London,W1U 6NF,GB,XGL,"83 Chiltern Street, London W1U 6NF","{alias: venues, title: Venues & Event Spaces}",,hotels,Hotels
20,threadneedles-autograph-collection-london,+44 20 7657 8080,3486.883377,PGDM_orINz8VokpKqpzvqg,https://s3-media3.fl.yelpcdn.com/bphoto/0IU21-L0AzKOnRXC4DwoSQ/o.jpg,"Threadneedles, Autograph Collection",4.42E+11,£££,4,21,https://www.yelp.com/biz/threadneedles-autograph-collection-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.514096,-0.085608,5 Threadneedle Street,,,London,EC2R 8AY,GB,LND,"5 Threadneedle Street, London EC2R 8AY","{alias: venues, title: Venues & Event Spaces}",,hotels,Hotels
21,london-marriott-hotel-regents-park-london,+44 20 7722 7711,4018.226697,ANEIyj70aOKVsEd6DU40Sg,https://s3-media1.fl.yelpcdn.com/bphoto/mjaGTy6xPS0johCzR7Z7lg/o.jpg,London Marriott Hotel Regents Park,4.42E+11,££,3.5,31,https://www.yelp.com/biz/london-marriott-hotel-regents-park-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.54204797,-0.170147659,128 King Henrys Road,,,London,NW3 3ST,GB,ABE,"128 King Henrys Road, London NW3 3ST","{alias: venues, title: Venues & Event Spaces}",,hotels,Hotels
22,london-marriott-hotel-canary-wharf-london,+44 20 7093 1000,7968.098705,ujCX47jGL4rbjD-QFDObkg,https://s3-media3.fl.yelpcdn.com/bphoto/aoByzuuD-zOBKAYTJbYjAA/o.jpg,London Marriott Hotel Canary Wharf,4.42E+11,£££,4,29,https://www.yelp.com/biz/london-marriott-hotel-canary-wharf-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.507514,-0.021136,22 Hertsmere Road,Canary Wharf,,London,E14 4ED,GB,HRT,"22 Hertsmere Road, Canary Wharf, London E14 4ED","{alias: venues, title: Venues & Event Spaces}",,hotels,Hotels
23,smiths-bar-and-grill-london,+44 20 7286 9458,3090.37854,8i8ytXTQ9FaV5q2FOEGNmg,https://s3-media4.fl.yelpcdn.com/bphoto/KvACBODy-HhiE6cnJvQFlA/o.jpg,Smiths Bar & Grill,4.42E+11,££,3.5,13,https://www.yelp.com/biz/smiths-bar-and-grill-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51897136,-0.179514885,25 Sheldon Square,Paddington Central,,London,W2 6EY,GB,XGL,"25 Sheldon Square, Paddington Central, London W2 6EY","{alias: bars, title: Bars}","{alias: venues, title: Venues & Event Spaces}",british,British
24,darbaar-london,+44 20 7422 4100,3860.64863,seto9Xr1QdYKFlLlhqn2cw,https://s3-media3.fl.yelpcdn.com/bphoto/u4Mxufg0-6xCRv10dUJyPA/o.jpg,Darbaar,4.42E+11,££££,4,7,https://www.yelp.com/biz/darbaar-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5217143,-0.0820166,1 Snowden Street,Broadgate Quarter,,London,EC2A 2DQ,GB,XGL,"1 Snowden Street, Broadgate Quarter, London EC2A 2DQ","{alias: venues, title: Venues & Event Spaces}","{alias: kebab, title: Kebab}",indpak,Indian
25,bread-and-roses-london,+44 20 7498 1779,5220.838267,lpJtEr77lYzkeYeqMn0jqw,https://s3-media1.fl.yelpcdn.com/bphoto/210ev4ItRNDf72_T_8Z5ew/o.jpg,Bread & Roses,4.42E+11,££,4,10,https://www.yelp.com/biz/bread-and-roses-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.46588442,-0.136466549,68 Clapham Manor Street,,,London,SW4 6DZ,GB,XGL,"68 Clapham Manor Street, London SW4 6DZ","{alias: british, title: British}","{alias: venues, title: Venues & Event Spaces}",pubs,Pubs
26,residence-inn-by-marriott-london-kensington-london,+44 20 3146 7980,5059.21425,CPArXY7C2-J9bPMdxImD8Q,https://s3-media3.fl.yelpcdn.com/bphoto/Np6BSOuExqC7TFTL96r7cw/o.jpg,Residence Inn by Marriott London Kensington,4.42E+11,none,3.5,10,https://www.yelp.com/biz/residence-inn-by-marriott-london-kensington-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.49364471,-0.202188,181-183 Warwick Rd,,,London,W14 8PU,GB,XGL,"181-183 Warwick Rd, London W14 8PU","{alias: venues, title: Venues & Event Spaces}",,hotels,Hotels
27,the-old-ship-inn-london,+44 20 8986 2732,6671.983424,UjftMxmAZcKJi-HfXnOcKg,https://s3-media1.fl.yelpcdn.com/bphoto/iyhsh4k2WCCkXromK8_Dug/o.jpg,The Old Ship Inn,4.42E+11,££,3.5,12,https://www.yelp.com/biz/the-old-ship-inn-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5456933,-0.0558839,2 Sylvester Path,,,London,E8 1EN,GB,XGL,"2 Sylvester Path, London E8 1EN","{alias: hotels, title: Hotels}",,pubs,Pubs
28,the-rooftop-london,+44 20 7870 2904,753.8156497,WyOc4IqWM1aVkw94MbxH_w,https://s3-media1.fl.yelpcdn.com/bphoto/AybQJn7HZNhgmk8iq4VEKw/o.jpg,The Rooftop,4.42E+11,£££,3,16,https://www.yelp.com/biz/the-rooftop-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.507318,-0.129627,The Trafalgar St James,2 Spring Gardens,,London,SW1A 2TS,GB,XGL,"The Trafalgar St James, 2 Spring Gardens, London SW1A 2TS","{alias: asianfusion, title: Asian Fusion}","{alias: venues, title: Venues & Event Spaces}",bars,Bars
29,jenius-social-london,+44 20 3750 2478,4509.843391,3nfVwQ26Fa_cM9mvJTs-dA,https://s3-media1.fl.yelpcdn.com/bphoto/n2nRSJb2dqc3X9ZCkGBCPQ/o.jpg,Jenius Social,4.42E+11,none,4,6,https://www.yelp.com/biz/jenius-social-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5512276,-0.1149346,Studio 8,6 Hornsey Street,,London,N7 8GR,GB,XGL,"Studio 8, 6 Hornsey Street, London N7 8GR","{alias: venues, title: Venues & Event Spaces}",,cookingschools,Cooking Schools
30,qeii-centre-london-2,+44 20 7798 4000,1478.710702,id5PxHvFf8UkB7Ric-fQtw,https://s3-media2.fl.yelpcdn.com/bphoto/-boViqSQL6rBJBPSYzl6vw/o.jpg,QEII Centre,4.42E+11,none,3.5,7,https://www.yelp.com/biz/qeii-centre-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50025304,-0.129040251,Broad Sanctuary,,,London,SW1P 3EE,GB,XGL,"Broad Sanctuary, London SW1P 3EE",,,venues,Venues & Event Spaces
31,london-marriott-hotel-kensington-london-6,+44 20 7973 1000,4265.09824,hR391ppab_86UUz8C7ZH-g,https://s3-media1.fl.yelpcdn.com/bphoto/wvzXVzZcfZcZ9_kKz3pWZw/o.jpg,London Marriott Hotel Kensington,4.42E+11,£££,3,20,https://www.yelp.com/biz/london-marriott-hotel-kensington-london-6?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.49435635,-0.189954283,147c Cromwell Road,Kensington,,London,SW5 0TH,GB,ABE,"147c Cromwell Road, Kensington, London SW5 0TH","{alias: venues, title: Venues & Event Spaces}",,hotels,Hotels
32,cheeky-burger-london,+44 7889 773111,4924.148706,Z2IQZoJU8AjAldXpcjTeMA,https://s3-media4.fl.yelpcdn.com/bphoto/M31QbIARyNI2QFM8fu2zDQ/o.jpg,Cheeky Burger,4.48E+11,£,4.5,3,https://www.yelp.com/biz/cheeky-burger-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5196232,-0.2063989,8 Acklam Road,,,London,W10,GB,XGL,"8 Acklam Road, London W10","{alias: catering, title: Caterers}",,streetvendors,Street Vendors
33,reload-internet-london,+44 20 7262 4111,2793.411053,uvpwNzRMIJJPTs07RGtj_w,https://s3-media2.fl.yelpcdn.com/bphoto/G4NaorjcoEuwBOi6VNFmYg/o.jpg,Reload Internet,4.42E+11,none,4,5,https://www.yelp.com/biz/reload-internet-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5154173,-0.1761099,197 Praed Street,Paddington,,London,W2 1RH,GB,XGL,"197 Praed Street, Paddington, London W2 1RH","{alias: photographystores, title: Photography Stores & Services}","{alias: photographers, title: Photographers}",copyshops,Printing Services
34,marriott-executive-apartments-london-canary-wharf-london,+44 20 7093 1000,7974.168261,bN2iQk8zNs11g1HzcjvABg,https://s3-media3.fl.yelpcdn.com/bphoto/XdIjuoEzzt6BMD0buO-__Q/o.jpg,"Marriott Executive Apartments London, Canary Wharf",4.42E+11,£££,4.5,9,https://www.yelp.com/biz/marriott-executive-apartments-london-canary-wharf-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5071088,-0.0212897,22 Hertsmere Road,Canary Wharf,,London,E14 4ED,GB,ABE,"22 Hertsmere Road, Canary Wharf, London E14 4ED","{alias: venues, title: Venues & Event Spaces}",,hotels,Hotels
35,the-wesley-euston-hotel-and-conference-venue-london-2,+44 20 7380 0001,1544.873637,d6iIvfpou_HswE7mG9s8ZQ,https://s3-media1.fl.yelpcdn.com/bphoto/8eLT_xYuYdoqTrC7n5jRSA/o.jpg,The Wesley Euston Hotel & Conference Venue,4.42E+11,££,3,8,https://www.yelp.com/biz/the-wesley-euston-hotel-and-conference-venue-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5267288,-0.1358634,81-103 Euston Street,,,London,NW1 2EZ,GB,XGL,"81-103 Euston Street, London NW1 2EZ","{alias: venues, title: Venues & Event Spaces}",,hotels,Hotels
36,monologue-london,+44 20 7729 0400,4547.65511,lcuP1h7qEOK_vhCQJ8HDYg,https://s3-media4.fl.yelpcdn.com/bphoto/BBt_Fj_s3Ou3pnSoSXPNtQ/o.jpg,Monologue,4.42E+11,£££,4.5,3,https://www.yelp.com/biz/monologue-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5247726,-0.0730354,93 Redchurch Street,,,London,E2 7DP,GB,XGL,"93 Redchurch Street, London E2 7DP","{alias: homedecor, title: Home Decor}","{alias: stationery, title: Cards & Stationery}",accessories,Accessories
37,novotel-london-greenwich-london,+44 20 8312 6800,9310.547523,YrQRm8Y_Znv5uVqaKbgYgw,https://s3-media3.fl.yelpcdn.com/bphoto/KhPr0WX1rNBnWh1Zz0TkSA/o.jpg,Novotel London Greenwich,4.42E+11,££,3,9,https://www.yelp.com/biz/novotel-london-greenwich-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4794456,-0.0097011,173-185 Greenwich High Road,,,London,SE10 8JA,GB,XGL,"173-185 Greenwich High Road, London SE10 8JA","{alias: venues, title: Venues & Event Spaces}",,hotels,Hotels
38,the-chelsea-pensioner-london-2,+44 20 7351 0422,4976.53378,PUy82KVOXZ7vlS_P5VCK3Q,https://s3-media1.fl.yelpcdn.com/bphoto/k0uDnTODDEnCx7V9ETtC9Q/o.jpg,The Chelsea Pensioner,4.42E+11,£,4.5,2,https://www.yelp.com/biz/the-chelsea-pensioner-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4816873,-0.1875777,358 Fulham Road,,,London,SW10 9UU,GB,XGL,"358 Fulham Road, London SW10 9UU","{alias: venues, title: Venues & Event Spaces}",,pubs,Pubs
