,alias,display_phone,distance,id,image_url,name,phone,price,rating,review_count,url,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address,category1,category2,alias,title
10,aftermath-london-london,+44 12345678910,935.5312937,fhVNAVpvWfbrZgresEBHng,https://s3-media1.fl.yelpcdn.com/bphoto/yTzIJDI_CNykoybAjvaYQA/o.jpg,Aftermath London,4.41E+12,none,3.5,5,https://www.yelp.com/biz/aftermath-london-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50642014,-0.127210006,,,,London,SM5,GB,XGL,London SM5,,,escapegames,Escape Games
11,1rebel-london-5,+44 20 3854 0836,1807.33154,r8PmypYfgkmav3bdq0jZcg,https://s3-media2.fl.yelpcdn.com/bphoto/grnypfjFjsw1qZ56hQE0Xw/o.jpg,1Rebel,4.42E+11,none,5,2,https://www.yelp.com/biz/1rebel-london-5?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.49718,-0.142975,5 Allington Street,,,London,SW1E 5BX,GB,XGL,"5 Allington Street, London SW1E 5BX",,,gyms,Gyms
12,embody-wellness-london,+44 20 7099 0048,3131.263705,uACSE-20CRzp4TDOz76mEw,https://s3-media4.fl.yelpcdn.com/bphoto/YIqylLEqvj51DyS3OeQJpQ/o.jpg,Embody Wellness,4.42E+11,£££,4,4,https://www.yelp.com/biz/embody-wellness-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4853799,-0.125900516,11 St George Wharf,,,London,SW8 2LE,GB,XGL,"11 St George Wharf, London SW8 2LE","{alias: pilates, title: Pilates}","{alias: yoga, title: Yoga}",massage,Massage
13,energie-fitness-highbury-london-2,+44 20 3137 2274,4523.093436,0dXsh_fRBAyanQdPhBDKzg,https://s3-media2.fl.yelpcdn.com/bphoto/DF6bccIF7JS0gpljURuT6A/o.jpg,Energie Fitness Highbury,4.42E+11,none,4,3,https://www.yelp.com/biz/energie-fitness-highbury-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5503044,-0.1106133,555 Liverpool Road,,,London,N7 8NP,GB,XGL,"555 Liverpool Road, London N7 8NP",,,gyms,Gyms
14,outrivals-london,+44 20 7683 1967,3779.835224,eykmHDbZQWhjTNJ9P9AnPQ,https://s3-media4.fl.yelpcdn.com/bphoto/T8t8ycIG9Nmdwiw4Blemrw/o.jpg,Outrivals,4.42E+11,none,5,1,https://www.yelp.com/biz/outrivals-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5277725,-0.0868824,22-24 Corsham Street,,,London,N1 6DR,GB,XGL,"22-24 Corsham Street, London N1 6DR",,,healthtrainers,Trainers
15,sadhana-yoga-and-wellbeing-london-2,+44 20 7585 0377,6267.042654,8xAPsUMprn9N63B7idVBxw,https://s3-media2.fl.yelpcdn.com/bphoto/CuGkkAUR9dZqumwxP_KFfQ/o.jpg,Sadhana Yoga & Wellbeing,4.42E+11,none,5,1,https://www.yelp.com/biz/sadhana-yoga-and-wellbeing-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4613842,-0.1737467,91 St Johns Hill,Clapham Junction,Battersea,London,SW11 1SY,GB,XGL,"91 St Johns Hill, Clapham Junction, Battersea, London SW11 1SY","{alias: nutritionists, title: Nutritionists}","{alias: pilates, title: Pilates}",yoga,Yoga
16,hotpod-yoga-london-3,+44 20 3771 2285,6226.853261,t8EaAbRqBgZYOKVd7DFUdw,https://s3-media4.fl.yelpcdn.com/bphoto/AjkK-mjaBqHGJmOqHOTQQA/o.jpg,Hotpod Yoga,4.42E+11,none,5,1,https://www.yelp.com/biz/hotpod-yoga-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.54055662,-0.05774828,Mentmore Terrace,Arch 406,,London,E8 3PH,GB,XGL,"Mentmore Terrace, Arch 406, London E8 3PH",,,yoga,Yoga
17,rocks-lane-multi-sports-centre-chiswick-london-2,+44 20 8994 1313,8618.17467,29R6hKPj61v8tGLYUEEuYQ,https://s3-media1.fl.yelpcdn.com/bphoto/hY0S-C4oybrdCpHeHucnPA/o.jpg,Rocks Lane Multi Sports Centre - Chiswick,4.42E+11,none,3.5,2,https://www.yelp.com/biz/rocks-lane-multi-sports-centre-chiswick-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4947746,-0.257041753,60 Chiswick Common,,Chiswick,London,W4 1RZ,GB,XGL,"60 Chiswick Common, Chiswick, London W4 1RZ",,,sports_clubs,Sports Clubs
18,health-town-london-2,+44 20 7435 8833,5610.131492,N4QXIZbBByLhJUA22-1zmQ,https://s3-media1.fl.yelpcdn.com/bphoto/oLYatzY3O8Zor6wMraPWNA/o.jpg,Health Town,4.42E+11,££,3,1,https://www.yelp.com/biz/health-town-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5497947,-0.1911643,194 West End Lane,,,London,NW6 1SG,GB,XGL,"194 West End Lane, London NW6 1SG","{alias: massage, title: Massage}","{alias: yoga, title: Yoga}",healthmarkets,Health Markets
19,tenpin-acton-acton,+44 871 222 3675,10118.90955,ERjJGyj9njWOnjDMm8iqRg,https://s3-media2.fl.yelpcdn.com/bphoto/cAqGxN-HEWyP8v3bIm3Plg/o.jpg,Tenpin - Acton,4.49E+11,none,3,6,https://www.yelp.com/biz/tenpin-acton-acton?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.524651,-0.280962,Western Avenue,Park Royal,,Acton,W3 0PA,GB,XGL,"Western Avenue, Park Royal, Acton W3 0PA",,,bowling,Bowling
20,energie-fitness-borough-london,+44 20 3745 6959,2779.726562,1pl503FOD8pO4YNpT2Dn6Q,https://s3-media4.fl.yelpcdn.com/bphoto/XZWGap0v06tnBMPtwb22tQ/o.jpg,Energie Fitness Borough,4.42E+11,none,1,1,https://www.yelp.com/biz/energie-fitness-borough-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50228771,-0.099541806,Units 4 5a & 5b,Moonraker Point,1 Pocock Street,London,SE1 0FN,GB,XGL,"Units 4 5a & 5b, Moonraker Point, 1 Pocock Street, London SE1 0FN","{alias: gyms, title: Gyms}",,healthtrainers,Trainers
21,personal-training-1-to-1-london,+44 7788 255048,6630.522549,bwHye_4T6IfkibC4hIzmmw,https://s3-media3.fl.yelpcdn.com/bphoto/I4nubp1cto4W9iqzH9a3IQ/o.jpg,Personal Training 1 to 1,4.48E+11,none,5,1,https://www.yelp.com/biz/personal-training-1-to-1-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4631023,-0.1887898,Dolphin House,,,London,SW18 1DF,GB,XGL,"Dolphin House, London SW18 1DF",,,healthtrainers,Trainers
22,oasis-go-kart-track-stockwell,+44 20 7720 6939,4404.760859,YQI09S5rLF5NZmGQnoDTXg,https://s3-media4.fl.yelpcdn.com/bphoto/66i0BM7FXn13zGtaoYNATg/o.jpg,Oasis Go Kart Track,4.42E+11,none,3,1,https://www.yelp.com/biz/oasis-go-kart-track-stockwell?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.473462,-0.1289702,Priory Grove,,,Stockwell,SW8 2PD,GB,XGL,"Priory Grove, Stockwell SW8 2PD",,,gokarts,Go Karts
23,london-adventure-group-london,+44 7941 184728,8114.510281,4xFGBQjSL-O8mZ5Bi6zS2A,https://s3-media1.fl.yelpcdn.com/bphoto/Ej5jk0eE3k0TcAfW_UARbQ/o.jpg,London Adventure Group,4.48E+11,none,2,1,https://www.yelp.com/biz/london-adventure-group-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4406301,-0.1189778,59a Fernleigh Road,,,London,N21 3AJ,GB,XGL,"59a Fernleigh Road, London N21 3AJ",,,hiking,Hiking
0,the-o2-london,+44 20 8463 2000,9675.324192,Z8x3ohWA5FJSHXw8D9sOuA,https://s3-media2.fl.yelpcdn.com/bphoto/YseiCH_BeYmkhtj1-dNYNA/o.jpg,The O2,4.42E+11,££,4,193,https://www.yelp.com/biz/the-o2-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5028391,0.002918243,Peninsula Sq,,,London,SE10 0DX,GB,XGL,"Peninsula Sq, London SE10 0DX","{alias: venues, title: Venues & Event Spaces}","{alias: restaurants, title: Restaurants}",musicvenues,Music Venues
1,curzon-soho-london-3,+44 333 321 0104,369.350308,GJ7r7JH_HXs_j-cQDt-0Cg,https://s3-media1.fl.yelpcdn.com/bphoto/N-5Cb0j_zedZYSd17QjQJg/o.jpg,Curzon Soho,4.43E+11,£££,4.5,72,https://www.yelp.com/biz/curzon-soho-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.512637,-0.130628,99 Shaftesbury Avenue,,,London,W1D 5DY,GB,XGL,"99 Shaftesbury Avenue, London W1D 5DY","{alias: cafes, title: Cafes}","{alias: bars, title: Bars}",movietheaters,Cinema
2,horniman-museum-and-gardens-london-3,+44 20 8699 1872,9522.563228,bnFSmZzdUGmcxLpD5HWp6w,https://s3-media1.fl.yelpcdn.com/bphoto/u05D6rsGxxRmeOVF2bwXNA/o.jpg,Horniman Museum and Gardens,4.42E+11,none,4.5,67,https://www.yelp.com/biz/horniman-museum-and-gardens-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.441037,-0.061009,100 London Road,Forest Hill,,London,SE23 3PQ,GB,XGL,"100 London Road, Forest Hill, London SE23 3PQ","{alias: parks, title: Parks}",,museums,Museums
3,big-easy-london,+44 20 7352 4071,4044.8547,PA45Xv1AQ1gFwXyqHWG2sQ,https://s3-media1.fl.yelpcdn.com/bphoto/RXky_UAUJmfdNCggPij-IA/o.jpg,Big Easy,4.42E+11,££,3.5,138,https://www.yelp.com/biz/big-easy-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4852959,-0.1744201,332-334 Kings Road,,,London,SW3 5UR,GB,XGL,"332-334 Kings Road, London SW3 5UR","{alias: bars, title: Bars}","{alias: musicvenues, title: Music Venues}",tradamerican,American (Traditional)
4,serpentine-galleries-london,+44 20 7402 6075,2850.046663,VL8v-jEvXXpPH7iZ8-lA6A,https://s3-media4.fl.yelpcdn.com/bphoto/WYWYkk23L9QyfvF2sSslsA/o.jpg,Serpentine Galleries,4.42E+11,£,4,43,https://www.yelp.com/biz/serpentine-galleries-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.504749,-0.175034,Kensington Gardens,,,London,W2 3XA,GB,XGL,"Kensington Gardens, London W2 3XA","{alias: bookstores, title: Bookstores}","{alias: culturalcenter, title: Cultural Center}",galleries,Art Galleries
5,phoenix-cinema-london,+44 20 8444 6789,8631.44846,cY8pGC0kCsDvdA7U8IS1lA,https://s3-media1.fl.yelpcdn.com/bphoto/GFFDtGy9aAtkXYZOz0H8Tw/o.jpg,Phoenix Cinema,4.42E+11,££,4.5,17,https://www.yelp.com/biz/phoenix-cinema-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.58851344,-0.163737103,52 High Road,,,London,N2 9PJ,GB,XGL,"52 High Road, London N2 9PJ","{alias: cafes, title: Cafes}",,movietheaters,Cinema
6,novello-theatre-london,+44 844 482 5171,1166.945191,rl1OBMhuPiMPKcfbll-2wQ,https://s3-media3.fl.yelpcdn.com/bphoto/VH6LUXNcyej_XkDaDhro1g/o.jpg,Novello Theatre,4.48E+11,££,4.5,18,https://www.yelp.com/biz/novello-theatre-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51223607,-0.119120302,Aldwych,,,London,WC2B 4LD,GB,XGL,"Aldwych, London WC2B 4LD","{alias: musicvenues, title: Music Venues}",,theater,Performing Arts
7,boisdale-of-canary-wharf-london,+44 20 7715 5818,7917.38716,xuIRedNBJZC0GYPv4Hn04A,https://s3-media2.fl.yelpcdn.com/bphoto/YhayJIwAfVheTjDhpYCNyg/o.jpg,Boisdale of Canary Wharf,4.42E+11,£££,3.5,28,https://www.yelp.com/biz/boisdale-of-canary-wharf-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50519653,-0.022214055,Cabot Place West,Canary Wharf,,London,E14 4QT,GB,XGL,"Cabot Place West, Canary Wharf, London E14 4QT","{alias: jazzandblues, title: Jazz & Blues}",,steak,Steakhouses
8,the-midnight-rebel-band-london,+44 7878 931086,3025.733092,sKp0gkdde9hag6q6Xd36gw,https://s3-media3.fl.yelpcdn.com/bphoto/0Fo5D5l8DsROK6roOgZCeQ/o.jpg,The Midnight Rebel Band,4.48E+11,££,3.5,27,https://www.yelp.com/biz/the-midnight-rebel-band-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.539693,-0.142984,1 Camden High Street,,,London,NW1 8QP,GB,XGL,"1 Camden High Street, London NW1 8QP","{alias: bars, title: Bars}","{alias: danceclubs, title: Dance Clubs}",musicvenues,Music Venues
9,conway-hall-london,+44 20 7405 1818,1424.795201,s8aiuW-IAx4jSnx8RUF4og,https://s3-media2.fl.yelpcdn.com/bphoto/LMk003PUMF8iFkjTKM6Wgg/o.jpg,Conway Hall,4.42E+11,££,4.5,8,https://www.yelp.com/biz/conway-hall-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5195474,-0.1184159,25 Red Lion Square,,,London,WC1R 4RL,GB,XGL,"25 Red Lion Square, London WC1R 4RL","{alias: musicvenues, title: Music Venues}",,venues,Venues & Event Spaces
10,london-canal-museum-london,+44 20 7713 0836,2620.818991,8u-RKYet2Ph_GIsuBW5bsw,https://s3-media4.fl.yelpcdn.com/bphoto/__9mX0Uz3MhpMnbbfalCRg/o.jpg,London Canal Museum,4.42E+11,£,4.5,8,https://www.yelp.com/biz/london-canal-museum-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.534231,-0.120335,12-13 New Wharf Road,Kings Cross,,London,N1 9RT,GB,XGL,"12-13 New Wharf Road, Kings Cross, London N1 9RT","{alias: galleries, title: Art Galleries}",,museums,Museums
11,buddha-on-a-bicycle-london,+44 20 7836 8000,786.200561,0flONpaVFvVYOykiYDf8bg,https://s3-media1.fl.yelpcdn.com/bphoto/vy0vmWX0Wju63UHxw73VBw/o.jpg,Buddha On A Bicycle,4.42E+11,£££,3.5,8,https://www.yelp.com/biz/buddha-on-a-bicycle-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.514521,-0.124922,27 Endell St,,,London,WC2H 9BA,GB,XGL,"27 Endell St, London WC2H 9BA","{alias: spiritual_shop, title: Spiritual Shop}",,psychic_astrology,Supernatural Readings
12,william-morris-gallery-london,+44 20 8496 4390,11798.56168,OOIT6B6Yt1tdj2uSsiVzIA,https://s3-media1.fl.yelpcdn.com/bphoto/ILI6TMb4trq7tUOiTblRWA/o.jpg,William Morris Gallery,4.42E+11,£,4,7,https://www.yelp.com/biz/william-morris-gallery-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.59089994,-0.020380075,Winns Avenue,,,London,E17 5JW,GB,XGL,"Winns Avenue, London E17 5JW",,,galleries,Art Galleries
13,rebecca-hossack-art-gallery-london-2,+44 20 7436 4899,1046.080849,f4VA6V0M7JuM6FmpUrIBvA,https://s3-media1.fl.yelpcdn.com/bphoto/EgvZHOqyS2TdMnGLgikf2Q/o.jpg,Rebecca Hossack Art Gallery,4.42E+11,none,4.5,3,https://www.yelp.com/biz/rebecca-hossack-art-gallery-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5219743,-0.1395443,2a Conway Street,,,London,W1T 6BA,GB,XGL,"2a Conway Street, London W1T 6BA",,,galleries,Art Galleries
14,unit-london-london,+44 20 7494 2035,479.7037525,2MpslaNxGlPB-srk0kdMkQ,https://s3-media2.fl.yelpcdn.com/bphoto/ExiBPg7jYW2qJtgPHNR1Eg/o.jpg,Unit London,4.42E+11,none,4.5,3,https://www.yelp.com/biz/unit-london-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51339456,-0.14282945,3 Hanover Square,,,London,W1S 1HD,GB,XGL,"3 Hanover Square, London W1S 1HD",,,galleries,Art Galleries
15,hales-gallery-london,+44 20 7033 1938,4301.723693,ucoxwQoWN6TDb_r73SNBFw,https://s3-media1.fl.yelpcdn.com/bphoto/NhaieTGmo7FKVQLhXgNFkg/o.jpg,Hales Gallery,4.42E+11,none,4.5,2,https://www.yelp.com/biz/hales-gallery-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.523728,-0.0763007,7 Bethnal Green Road,,,London,E1 6LA,GB,XGL,"7 Bethnal Green Road, London E1 6LA",,,galleries,Art Galleries
16,thompsons-gallery-london,+44 20 7935 3595,1808.063943,V4KkE8_esJoMq-NPQVl3cQ,https://s3-media4.fl.yelpcdn.com/bphoto/nYokXCIUkbjOeZxWx3QPjQ/o.jpg,Thompsons Gallery,4.42E+11,£££,4,2,https://www.yelp.com/biz/thompsons-gallery-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51571556,-0.161671274,3 Seymour Place,,,London,W1H 5AZ,GB,XGL,"3 Seymour Place, London W1H 5AZ",,,galleries,Art Galleries
