,alias,display_phone,distance,id,image_url,name,phone,price,rating,review_count,url,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address,category1,category2,alias,title
15,cityikon-london,+44 20 7059 9930,4745.99074,zg0zC-Vv105OgKhfk6YY2g,https://s3-media4.fl.yelpcdn.com/bphoto/jvzZtpchcFCg0CUIhJPhPQ/o.jpg,Cityikon,4.42071E+11,none,5,1,https://www.yelp.com/biz/cityikon-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5253186,-0.0703658,158 Bethnal Green Road,,Shoreditch,London,E2 6DG,GB,XGL,"158 Bethnal Green Road, Shoreditch, London E2 6DG","{'alias': 'mobilephonerepair', 'title': 'Mobile Phone Repair'}","{'alias': 'couriers', 'title': 'Couriers & Delivery Services'}",mobilephones,Mobile Phones
16,solitaire-jewellers-london,+44 20 8778 4519,12297.70544,E7iSTM24CdOzlXQUiVKREA,https://s3-media4.fl.yelpcdn.com/bphoto/W0RV8tAiqSYs4rlTKnCp8Q/o.jpg,Solitaire Jewellers,4.42088E+11,none,2,4,https://www.yelp.com/biz/solitaire-jewellers-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4151653,-0.0526747,127 High Street,,,London,SE20 7DS,GB,XGL,"127 High Street, London SE20 7DS","{'alias': 'watches', 'title': 'Watches'}","{'alias': 'watch_repair', 'title': 'Watch Repair'}",jewelry,Jewelry
17,phone-service-centre-welbeck,+44 333 999 7927,964.8581137,4CiWTFrwSy_eSYTMSIWPIQ,https://s3-media3.fl.yelpcdn.com/bphoto/s9oErXNZWl5wuLe-XUt0og/o.jpg,Phone Service Centre,4.4334E+11,none,1,1,https://www.yelp.com/biz/phone-service-centre-welbeck?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5158882,-0.14934,68 Welbeck Street,,,Welbeck,W1G 0AS,GB,XGL,"68 Welbeck Street, Welbeck W1G 0AS","{'alias': 'mobilephones', 'title': 'Mobile Phones'}","{'alias': 'electronicsrepair', 'title': 'Electronics Repair'}",mobilephonerepair,Mobile Phone Repair
18,a-and-s-cycles-london,+44 20 8985 0042,7692.578541,OTsZ8uRzJCHuI_5al_SDEw,https://s3-media2.fl.yelpcdn.com/bphoto/MhXM5l-12tJcUxKhTsEY9g/o.jpg,A & S Cycles,4.4209E+11,none,5,1,https://www.yelp.com/biz/a-and-s-cycles-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.55169169,-0.043943738,1 Chatsworth Road,Clapton,,London,E5 0LH,GB,XGL,"1 Chatsworth Road, Clapton, London E5 0LH","{'alias': 'bike_repair_maintenance', 'title': 'Bike Repair/Maintenance'}",,bikes,Bikes
19,watch-centre-london-2,+44 20 7491 0042,706.1174876,sTHsMWw_N7HGl_ifpSuGVQ,https://s3-media3.fl.yelpcdn.com/bphoto/RxIph4u4iqBUOu0sSUvIDA/o.jpg,Watch Centre,4.42075E+11,££,1,2,https://www.yelp.com/biz/watch-centre-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5139382,-0.1460048,74 New Bond Street,,,London,W1S 1RT,GB,XGL,"74 New Bond Street, London W1S 1RT","{'alias': 'jewelry', 'title': 'Jewelry'}","{'alias': 'watch_repair', 'title': 'Watch Repair'}",watches,Watches
20,rng-mobile-london,+44 7771 991212,11760.5173,svrnKFWQeMnoSUB5882-Yg,https://s3-media4.fl.yelpcdn.com/bphoto/zwTkEltzurObKyAAM_4-Eg/o.jpg,Rng Mobile,4.47772E+11,£,1,1,https://www.yelp.com/biz/rng-mobile-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5128554,-0.3061422,29 New Broadway,Ealing,,London,W5 5AW,GB,XGL,"29 New Broadway, Ealing, London W5 5AW","{'alias': 'mobilephones', 'title': 'Mobile Phones'}",,mobilephonerepair,Mobile Phone Repair
21,hermione-london-london-3,+44 20 3011 1062,2179.895048,0RlIqRiZU5PrkFnpeHfFsw,https://s3-media3.fl.yelpcdn.com/bphoto/rxiT0vJXZS2ZXfoeeo0IUw/o.jpg,Hermione London,4.4203E+11,none,5,1,https://www.yelp.com/biz/hermione-london-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.519401,-0.106315,24 Greville St,,,London,EC1N 8SS,GB,LND,"24 Greville St, London EC1N 8SS","{'alias': 'jewelry', 'title': 'Jewelry'}",,engraving,Engraving
22,the-odd-chair-company-london,+44 20 7730 6442,2736.812388,iAFRt4xrZbx1VL_RRK8TTg,https://s3-media1.fl.yelpcdn.com/bphoto/_GM4KdHKqNcYFi9IbwPMRQ/o.jpg,The Odd Chair Company,4.42077E+11,none,2,1,https://www.yelp.com/biz/the-odd-chair-company-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4905082,-0.1525947,45 Pimlico Road,Belgravia,,London,SW1W 8NE,GB,XGL,"45 Pimlico Road, Belgravia, London SW1W 8NE","{'alias': 'antiques', 'title': 'Antiques'}","{'alias': 'reupholstery', 'title': 'Furniture Reupholstery'}",furniture,Furniture Stores
23,harrys-watches-london-4,+44 7944 601357,3709.751582,wJCxubSs6l5aF8-0VeOZUQ,https://s3-media3.fl.yelpcdn.com/bphoto/9AVJzldhi8jwHeaq5nZp0w/o.jpg,Harry's Watches,4.47945E+11,££££,1,1,https://www.yelp.com/biz/harrys-watches-london-4?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.505754,-0.083573,Hays Galleria,Battle Bridge Lane,London Bridge,London,SE1 2HD,GB,XGL,"Hays Galleria, Battle Bridge Lane, London Bridge, London SE1 2HD","{'alias': 'watches', 'title': 'Watches'}","{'alias': 'clockrepair', 'title': 'Clock Repair'}",watch_repair,Watch Repair
24,fone-doctors-london-3,+44 20 7234 0152,3422.647346,EkCz41XT2gbYL5oKLRFR4A,https://s3-media3.fl.yelpcdn.com/bphoto/atJj_wAls8SUm2nK3xb7ng/o.jpg,Fone Doctors,4.42072E+11,££££,1,1,https://www.yelp.com/biz/fone-doctors-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5058458,-0.087792019,34 Railway Approach,London Bridge Station,,London,SE1 9SS,GB,XGL,"34 Railway Approach, London Bridge Station, London SE1 9SS","{'alias': 'mobilephonerepair', 'title': 'Mobile Phone Repair'}",,mobilephones,Mobile Phones
25,mr-dweeb-london,+44 20 8341 7610,7601.99522,K_3JrTTtAQFZB7ZChj63JA,https://s3-media1.fl.yelpcdn.com/bphoto/IG4htUeXSOpuxctCKsoUUA/o.jpg,Mr Dweeb,4.42083E+11,none,1,2,https://www.yelp.com/biz/mr-dweeb-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.58084488,-0.124733999,12 Park Road,Crouch End,,London,N8 8TD,GB,XGL,"12 Park Road, Crouch End, London N8 8TD","{'alias': 'mobilephones', 'title': 'Mobile Phones'}",,mobilephonerepair,Mobile Phone Repair
26,rga-appliances-london-4,+44 20 7254 9742,6520.725341,PjJwqQU17PsbpGkFOSR4Ng,,RGA Appliances,4.42073E+11,£,1,1,https://www.yelp.com/biz/rga-appliances-london-4?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.55713461,-0.074182163,6 Stoke Newington High Street,Stoke Newington,,London,N16 7PL,GB,XGL,"6 Stoke Newington High Street, Stoke Newington, London N16 7PL","{'alias': 'appliances', 'title': 'Appliances'}",,homeappliancerepair,Appliances & Repair
0,clifton-nurseries-london,+44 20 7289 6851,3557.611463,iXUp2IE9wMLasJ24l7q5zQ,https://s3-media4.fl.yelpcdn.com/bphoto/YVBWdE2iZ3IJfnl7aMobeQ/o.jpg,Clifton Nurseries,4.42073E+11,££,4.5,13,https://www.yelp.com/biz/clifton-nurseries-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52244,-0.18486,5A Clifton Villas,,,London,W9 2PH,GB,XGL,"5A Clifton Villas, London W9 2PH","{'alias': 'gardening', 'title': 'Nurseries & Gardening'}","{'alias': 'gardeners', 'title': 'Gardeners'}",landscaping,Landscaping
1,carphone-warehouse-london-71,+44 843 538 0011,1032.427163,pnFZU99JFkN_KTbeLeYy5w,https://s3-media1.fl.yelpcdn.com/bphoto/j62MbhYmiQ4gP0GTCff6kg/o.jpg,Carphone Warehouse,4.48435E+11,££,3,5,https://www.yelp.com/biz/carphone-warehouse-london-71?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.514137,-0.150728,407 Oxford Street,Oxford Station,,London,W1C 2PH,GB,XGL,"407 Oxford Street, Oxford Station, London W1C 2PH","{'alias': 'isps', 'title': 'Internet Service Providers'}",,mobilephones,Mobile Phones
2,farringdon-locksmith-london,+44 20 7837 5179,2337.768375,hNgYMnHoj8rmpd01D3FoyA,https://s3-media1.fl.yelpcdn.com/bphoto/AfHM_c0pm-_FbBceDRO2QA/o.jpg,Farringdon Locksmith,4.42078E+11,none,3.5,3,https://www.yelp.com/biz/farringdon-locksmith-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.525893,-0.109475,29 Exmouth Market,,,London,EC1R 4QL,GB,XGL,"29 Exmouth Market, London EC1R 4QL","{'alias': 'hardware', 'title': 'Hardware Stores'}","{'alias': 'knifesharpening', 'title': 'Knife Sharpening'}",locksmiths,Keys & Locksmiths
3,admo-kitchens-london-2,+44 20 8590 7334,10797.07222,JelDsa6nGPopH455y-Moig,https://s3-media1.fl.yelpcdn.com/bphoto/w1dn-mVCpPvHLnNK7OBu8Q/o.jpg,ADMO Kitchens,4.42086E+11,none,5,3,https://www.yelp.com/biz/admo-kitchens-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5545263,0.0050204,311 High Road,,Leytonstone,London,E11 4JT,GB,XGL,"311 High Road, Leytonstone, London E11 4JT","{'alias': 'countertopinstall', 'title': 'Countertop Installation'}","{'alias': 'appliances', 'title': 'Appliances'}",kitchenandbath,Kitchen & Bath
4,sagar-ceramics-bathrooms-and-tiles-london-2,+44 20 8863 1400,17878.43919,6embtMa9LWN-sj29j2nMLA,https://s3-media1.fl.yelpcdn.com/bphoto/ALpwOm5noJjLIDs9rN5qMg/o.jpg,Sagar Ceramics - Bathrooms & Tiles,4.42089E+11,none,5,1,https://www.yelp.com/biz/sagar-ceramics-bathrooms-and-tiles-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.58924483,-0.363215134,549 - 551 Pinner road,,,London,HA2 6EQ,GB,XGL,"549 - 551 Pinner road, London HA2 6EQ","{'alias': 'kitchenandbath', 'title': 'Kitchen & Bath'}",,buildingsupplies,Building Supplies
0,imago-potters-bar,+44 1707 649336,21811.48469,M33gvHVMavb8Kj2L1IIttA,https://s3-media3.fl.yelpcdn.com/bphoto/2_WIMlp-X-JhbG6-VPLgow/o.jpg,Imago,4.41708E+11,none,5,1,https://www.yelp.com/biz/imago-potters-bar?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.7045569,-0.2027357,Cranborne House,Summit Road,,Potters Bar,EN6 3JN,GB,HRT,"Cranborne House, Summit Road, Potters Bar EN6 3JN","{'alias': 'sessionphotography', 'title': 'Session Photography'}","{'alias': 'petphotography', 'title': 'Pet Photography'}",framing,Framing
1,coral-imports-london,+44 20 8677 4749,8430.415596,tTqvW7DgoX3MrMMd96dm-Q,https://s3-media1.fl.yelpcdn.com/bphoto/WkNvZMAsvAmsgC9aUgvN-w/o.jpg,Coral Imports,4.42087E+11,£££,2.5,2,https://www.yelp.com/biz/coral-imports-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.437261,-0.1262357,Leigham Court Road,Streatham,,London,SW16 2PQ,GB,XGL,"Leigham Court Road, Streatham, London SW16 2PQ","{'alias': 'gardening', 'title': 'Nurseries & Gardening'}",,pets,Pets
2,attlees-country-store-dorking-3,+44 1306 884289,33990.74186,hNfgpvwrVCpWHklUQOQvVg,https://s3-media1.fl.yelpcdn.com/bphoto/UpiuKN4NLO5KDtPNJa28CQ/o.jpg,Attlee's Country Store,4.41307E+11,£££,3,1,https://www.yelp.com/biz/attlees-country-store-dorking-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.23451,-0.33657,Attlee's Country Store,Parsonage Mill,Station Road,Dorking,RH4 1EL,GB,SRY,"Attlees Country Store, Parsonage Mill, Station Road, Dorking RH4 1EL","{'alias': 'womenscloth', 'title': ""Women's Clothing""}","{'alias': 'petstore', 'title': 'Pet Stores'}",menscloth,Men's Clothing
0,carphone-warehouse-london-71,+44 843 538 0011,1032.427163,pnFZU99JFkN_KTbeLeYy5w,https://s3-media1.fl.yelpcdn.com/bphoto/j62MbhYmiQ4gP0GTCff6kg/o.jpg,Carphone Warehouse,4.48435E+11,££,3,5,https://www.yelp.com/biz/carphone-warehouse-london-71?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.514137,-0.150728,407 Oxford Street,Oxford Station,,London,W1C 2PH,GB,XGL,"407 Oxford Street, Oxford Station, London W1C 2PH","{'alias': 'isps', 'title': 'Internet Service Providers'}",,mobilephones,Mobile Phones
1,stirling-ackroyd-legal-london,+44 20 3058 3363,4783.880371,CcUHj2N4UoD4tFwRBloX0g,https://s3-media4.fl.yelpcdn.com/bphoto/QxSoX0GuzZDlvcWAUGSpnQ/o.jpg,Stirling Ackroyd Legal,4.42031E+11,none,5,1,https://www.yelp.com/biz/stirling-ackroyd-legal-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5146151,-0.0668833,60 commercial road,,,London,E1 1LP,GB,XGL,"60 commercial road, London E1 1LP","{'alias': 'realestatelawyers', 'title': 'Real Estate Law'}",,auctionhouses,Auction Houses
