,alias,display_phone,distance,id,image_url,name,phone,price,rating,review_count,url,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address,category1,category2,alias,title
19,artisan-du-chocolat-london-4,+44 20 7824 8365,2902.687385,uvTZ6c3ZbYQ-2vGGjGQCDg,https://s3-media3.fl.yelpcdn.com/bphoto/8VMg4b4tEqR2PAuw0sACcQ/o.jpg,Artisan Du Chocolat,4.42E+11,£££,4.5,16,https://www.yelp.com/biz/artisan-du-chocolat-london-4?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4899613,-0.1560818,89 Lower Sloane Street,,,London,SW1W 8DA,GB,XGL,"89 Lower Sloane Street, London SW1W 8DA","{alias: chocolate, title: Chocolatiers & Shops}",,candy,Candy Stores
20,daylesford-organic-london-3,+44 20 7881 8060,2751.476026,4TU99yHlV6jNjZNwsiz1rA,https://s3-media4.fl.yelpcdn.com/bphoto/Sqexo7taEv-7g0YnP4qT3w/o.jpg,Daylesford Organic,4.42E+11,££,3.5,47,https://www.yelp.com/biz/daylesford-organic-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.490645,-0.1533991,44b Pimlico Road,,,London,SW1W 8LP,GB,XGL,"44b Pimlico Road, London SW1W 8LP","{alias: breakfast_brunch, title: Breakfast & Brunch}","{alias: organic_stores, title: Organic Stores}",british,British
21,the-gentlemen-baristas-london,+44 7816 461315,3025.052485,XN7K4g1Wq-93WYvg85EgMg,https://s3-media4.fl.yelpcdn.com/bphoto/jcNLAlMZnansYL2N3KABhg/o.jpg,The Gentlemen Baristas,4.48E+11,£,4.5,15,https://www.yelp.com/biz/the-gentlemen-baristas-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.503842,-0.094703566,63 Union Street,,,London,SE1 1SG,GB,XGL,"63 Union Street, London SE1 1SG",,,coffee,Coffee & Tea
22,partridges-london-3,+44 20 7730 0651,2911.374322,V5CP1R500pvdD-VqHrbFxA,https://s3-media2.fl.yelpcdn.com/bphoto/kKR2HpoWbzeAkVRp6MfezA/o.jpg,Partridges,4.42E+11,£££,4,34,https://www.yelp.com/biz/partridges-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.49113697,-0.159494877,2-5 Duke of York Square,Sloane Square,,London,SW3 4LY,GB,XGL,"2-5 Duke of York Square, Sloane Square, London SW3 4LY",,,grocery,Grocery
23,doppio-coffee-warehouse-london-2,+44 20 7247 7838,4664.928889,wuaG5xQ2STIZ8IEUEB4Mbw,https://s3-media4.fl.yelpcdn.com/bphoto/C4at3ac6s7lmeD15IFOfBQ/o.jpg,Doppio Coffee Warehouse,4.42E+11,£,4.5,14,https://www.yelp.com/biz/doppio-coffee-warehouse-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52009626,-0.069556385,90 Hanbury Street,,,London,E1 5JL,GB,XGL,"90 Hanbury Street, London E1 5JL",,,coffee,Coffee & Tea
24,london-grind-london,+44 20 3019 7178,3344.260499,Q8tBpAt5TKOOMGJjPxBKmA,https://s3-media3.fl.yelpcdn.com/bphoto/EFYOJilRALNk7xMxcaqdZw/o.jpg,London Grind,4.42E+11,££,3.5,40,https://www.yelp.com/biz/london-grind-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.506642,-0.088668,2 London Bridge,,,London,SW1Y 4UY,GB,XGL,"2 London Bridge, London SW1Y 4UY","{alias: coffee, title: Coffee & Tea}","{alias: breakfast_brunch, title: Breakfast & Brunch}",cocktailbars,Cocktail Bars
25,phoenicia-mediterranean-food-hall-london,+44 20 7267 1267,3884.13125,IDH_axJK2uI99N5-_PHl5A,https://s3-media3.fl.yelpcdn.com/bphoto/jVQwCWM78Aneh-MwhCtMdA/o.jpg,Phoenicia - Mediterranean Food Hall,4.42E+11,£,4,22,https://www.yelp.com/biz/phoenicia-mediterranean-food-hall-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.54757309,-0.141117007,186-188 Kentish Town Road,,,London,NW5 2AE,GB,XGL,"186-188 Kentish Town Road, London NW5 2AE","{alias: customcakes, title: Custom Cakes}","{alias: butcher, title: Butcher}",intlgrocery,International Grocery
26,summer-with-monika-london,+44 20 7253 8631,4059.530467,g1RTEAXkhEobqDNGNcIIJA,https://s3-media4.fl.yelpcdn.com/bphoto/nFrqhIYrmZPTTV99m5xOJg/o.jpg,Summer With Monika,4.42E+11,££,4.5,12,https://www.yelp.com/biz/summer-with-monika-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52940343,-0.083671883,67-69 Pitfield Street,,,London,N1 6BT,GB,XGL,"67-69 Pitfield Street, London N1 6BT","{alias: grocery, title: Grocery}","{alias: coffee, title: Coffee & Tea}",cafes,Cafes
27,tart-london-3,+44 20 7627 2176,5627.704809,ZQfjDBIZKOp5ecbTPFjRrw,https://s3-media4.fl.yelpcdn.com/bphoto/gVQ5N5i8D85r5JOi5it2Ug/o.jpg,Tart,4.42E+11,£,5,8,https://www.yelp.com/biz/tart-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.46229285,-0.140184631,25 The Pavement,,,London,SW4 0JA,GB,XGL,"25 The Pavement, London SW4 0JA","{alias: bakeries, title: Bakeries}","{alias: venues, title: Venues & Event Spaces}",coffee,Coffee & Tea
28,sugarsin-london-3,+44 20 8616 5959,1043.603594,_uKYvmUC7kapdNKVp36SXA,https://s3-media3.fl.yelpcdn.com/bphoto/ykXvdF5UwJxj6eOYBZmYqw/o.jpg,SugarSin,4.42E+11,££,4.5,11,https://www.yelp.com/biz/sugarsin-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51275322,-0.120875622,1 Russell Street,,,London,WC2B 5JD,GB,XGL,"1 Russell Street, London WC2B 5JD",,,candy,Candy Stores
29,joes-kitchen-borough,+44 20 7939 1490,3151.295818,rI9gZfQ_R3de2gQGIvm5mg,https://s3-media4.fl.yelpcdn.com/bphoto/7jIpW-1WGF7GV4Dc7GjePQ/o.jpg,Joes Kitchen,4.42E+11,££,3.5,58,https://www.yelp.com/biz/joes-kitchen-borough?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50131226,-0.094356999,5-7 Marshalsea Road,,,Borough,SE1 1EP,GB,XGL,"5-7 Marshalsea Road, Borough SE1 1EP","{alias: juicebars, title: Juice Bars & Smoothies}","{alias: tapasmallplates, title: Tapas/Small Plates}",breakfast_brunch,Breakfast & Brunch
30,boki-london,+44 20 7836 8589,582.1923509,vlyegsU6Sobc5zWEwkZkRg,https://s3-media1.fl.yelpcdn.com/bphoto/YLnEyagnfe3RoKvMz2n3DA/o.jpg,Boki,4.42E+11,££,5,7,https://www.yelp.com/biz/boki-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.513575,-0.127627,20 Earlham Street,,,London,WC2H 9LG,GB,XGL,"20 Earlham Street, London WC2H 9LG","{alias: tapasmallplates, title: Tapas/Small Plates}","{alias: cocktailbars, title: Cocktail Bars}",coffee,Coffee & Tea
31,marks-and-spencer-london-130,+44 20 7630 9529,1997.174842,ZAqUvflw1EjQQ_p15fkg3g,https://s3-media2.fl.yelpcdn.com/bphoto/bNBiqt2IWUQBMU8clrCaCA/o.jpg,Marks and Spencer,4.42E+11,££,4,15,https://www.yelp.com/biz/marks-and-spencer-london-130?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.49569433,-0.144574203,East Rail Simply Food,Victoria Street,Victoria Mainline Station,London,SW1V 1JU,GB,XGL,"East Rail Simply Food, Victoria Street, Victoria Mainline Station, London SW1V 1JU",,,grocery,Grocery
32,east-london-liquor-company-london,+44 20 3011 0980,6864.114142,U8-QmWEu9Iig_SIXo2UGGA,https://s3-media4.fl.yelpcdn.com/bphoto/t1znS1RfLQisNv9jdWZGWw/o.jpg,East London Liquor Company,4.42E+11,££,4.5,8,https://www.yelp.com/biz/east-london-liquor-company-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.53192273,-0.041605642,Unit GF1,221 Grove Road,Bow Wharf,London,E3 5SN,GB,XGL,"Unit GF1, 221 Grove Road, Bow Wharf, London E3 5SN","{alias: distilleries, title: Distilleries}",,beer_and_wine,"Beer, Wine & Spirits"
33,earth-natural-foods-london,+44 20 7482 2211,4013.864448,T4wIul7m-Qjm8bU-bHA-jg,https://s3-media4.fl.yelpcdn.com/bphoto/oOhuQRluQWHtjJmdwMqFCw/o.jpg,Earth Natural Foods,4.42E+11,££,4,17,https://www.yelp.com/biz/earth-natural-foods-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.54880017,-0.140931215,200 Kentish Town Road,,,London,NW5 2AE,GB,XGL,"200 Kentish Town Road, London NW5 2AE",,,healthmarkets,Health Markets
34,nosteagia-london,+44 7564 117339,4275.947097,gFAluKQxU8mVq-MzcEikgQ,https://s3-media3.fl.yelpcdn.com/bphoto/NgVJgpNSlLql-GvOCwpV_g/o.jpg,Nosteagia,4.48E+11,£,4,15,https://www.yelp.com/biz/nosteagia-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5234799,-0.0765729,Unit 58 Boxpark Shoreditch,2-10 Bethnal Green Road,,London,E1 6GY,GB,XGL,"Unit 58 Boxpark Shoreditch, 2-10 Bethnal Green Road, London E1 6GY","{alias: bubbletea, title: Bubble Tea}","{alias: waffles, title: Waffles}",desserts,Desserts
35,origin-coffee-roasters-london,+44 20 7729 6252,4082.80427,hWl7B5EhxOAZhVc0lj7BNQ,https://s3-media4.fl.yelpcdn.com/bphoto/mm04RGXfuEI2JKsGKvTTfg/o.jpg,Origin Coffee Roasters,4.42E+11,££,4.5,7,https://www.yelp.com/biz/origin-coffee-roasters-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.526301,-0.0809826,65 Charlotte Road,,,London,EC2A 3PE,GB,XGL,"65 Charlotte Road, London EC2A 3PE",,,coffee,Coffee & Tea
36,mouse-tail-coffee-stories-london-4,+44 7552 961118,6233.207775,alG0_K6eXYLGTfnDhrEmzA,https://s3-media4.fl.yelpcdn.com/bphoto/vFmhovB1macAmjqDTmNjmA/o.jpg,Mouse Tail Coffee Stories,4.48E+11,£,4.5,11,https://www.yelp.com/biz/mouse-tail-coffee-stories-london-4?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.49819646,-0.049021353,Deal Porters Way,Canada Water Plaza,,London,SE16 7AP,GB,XGL,"Deal Porters Way, Canada Water Plaza, London SE16 7AP",,,coffee,Coffee & Tea
37,chairs-and-coffee-london,+44 20 7018 1913,5705.732311,DHm_iHg2EaVt_endAguR7Q,https://s3-media4.fl.yelpcdn.com/bphoto/3l2T-BbZdzT9RAKde59LjA/o.jpg,Chairs and Coffee,4.42E+11,£,4,11,https://www.yelp.com/biz/chairs-and-coffee-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4797673,-0.1989799,512 Fulham Road,,,London,SW6 5NJ,GB,XGL,"512 Fulham Road, London SW6 5NJ","{alias: wine_bars, title: Wine Bars}",,coffee,Coffee & Tea
38,the-frenchie-london-6,+44 7708 738632,1539.198569,Zs7UQmOi5wHGT_gxd5Z2eg,https://s3-media2.fl.yelpcdn.com/bphoto/rovKuAve1n3fMxy-EhPhog/o.jpg,The FRENCHIE,4.48E+11,£,5,5,https://www.yelp.com/biz/the-frenchie-london-6?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5057757,-0.1168251,Real Food Market,Southbank Centre Square,Belvedere Road,London,SE1 8XX,GB,XGL,"Real Food Market, Southbank Centre Square, Belvedere Road, London SE1 8XX",,,streetvendors,Street Vendors
